I forgot my physics book.	Nakalimutan ko ang aking libro sa pisika.			How will you think about that?	Papaano mo iisipin iyan?			That fifth computer on the left is broken!	Sira iyong ikalimang kompyuter sa kaliwa!
I forgot my music book.	Nakalimutan ko ang aking libro sa musika.			Can you try it?	Kaya mo bang subukan?			This fifth computer on the right is broken!	Sira itong ikalimang kompyuter sa kanan!
I forgot my science book.	Nakalimutan ko ang aking libro sa agham.			Once upon a time.	Noong unang panahon.			That fifth computer on the right is broken!	Sira iyong ikalimang kompyuter sa kanan!
I forgot my chemistry book.	Nakalimutan ko ang aking libro sa kemistri.			I'm on a mountain.	Nasa bundok ako.			This fifth computer in the middle is broken!	Sira itong ikalimang kompyuter sa gitna!
I forgot my electronics book.	Nakalimutan ko ang aking libro sa elektroniks.			I remembered you at that hour.	Naalala kita sa oras na iyon.			That fifth computer in the middle is broken!	Sira iyong ikalimang kompyuter sa gitna!
I forgot my english book.	Nakalimutan ko ang aking libro sa ingles.			I'm on the bay.	Nasa baybayin ako.			The first computer is broken!	Sira ang unang kompyuter!
I forgot my filipino book.	Nakalimutan ko ang aking libro sa filipino.			When the dry ground lit me ablaze.	Kapag ang tuyong lupa ay nagpasiklab sa akin.			The first computer on the left is broken!	Sira ang unang kompyuter sa kaliwa!
I will go with you later.	Samahan kita mamaya.			I wanted to fly in that airplane.	Gusto kong lumipad sa eroplanong iyan.			The first computer on the right is broken!	Sira ang unang kompyuter sa kanan!
I will hang out with you later after school.	Sasamahan kita mamaya pagkatapos ng klase.			I really can't believe that some police officers do such bad things.	Hindi talaga ako makapaniwala na ang ilang mga opisyal ng pulisya ay gumagawa ng gayong masamang bagay.			The first computer in the middle is broken!	Sira ang unang kompyuter sa gitna!
I will hang out with you after school.	Sasamahan kita pagkatapos ng klase.			Communication is important in our daily lives.	Ang komunikasyon ay mahalaga sa ating pang araw-araw na buhay.			This first computer is broken!	Sira itong unang kompyuter!
Do you know the answer to this question?	Alam mo ba ang sagot sa tanong na ito?			We are commited to continue sustainable and inclusive growth and development of our country.	Tayo ay nakatuon na ipagpatuloy ang napapanatili na paglago at pag unlad ng ating bansa.			That first computer is broken!	Sira iyong unang kompyuter!
I have a question about this part.	May tanong ako tungkol sa parteng ito.			It is indeed important to have good governance in order to sustain peace in the community.	Talagang mahalaga para sa isang lungsod ang mabuting pamamahala upang mapanatili ang kapayapaan sa komunidad,maiwasan ang kaguluhan at kawalang katarungan.			This first computer on the left is broken!	Sira itong unang kompyuter sa kaliwa!
I have a question about this part.	May tanong ako tungkol sa bahaging ito.			Federalism is the solution to poverty.	Ang pederalismo ay ang solusyon sa kahirapan.			That first computer on the left is broken!	Sira iyong unang kompyuter sa kaliwa!
I have a question about this part.	May tanong ako hinggil sa bahaging ito.			I like to think it as a kind of technological magic.	Itinuturing ko itong isang uri ng mahika ng teknolohiya.			This first computer on the right is broken!	Sira itong unang kompyuter sa kanan!
I have a question about this part.	May tanong ako ukol sa bahaging ito.			One person is enough.	Isang tao ay sapat na.			That first computer on the right is broken!	Sira iyong unang kompyuter sa kanan!
I will do this for you.	Gagawin ko ito para sa iyo.			Problems really bother me.	Talagang nakakapagpabagabag ang mga problema sa akin			This first computer in the middle is broken!	Sira itong unang kompyuter sa gitna!
How would I know the answers if you do not?	Paano ko malalaman ang mga sagot kung hindi mo alam?			Freedom is never given, it is won.	Ang kalayaan ay kailanman hindi naipagbibigay dahil ito ay pinagtatagumpayan.			That first computer in the middle is broken!	Sira iyong unang kompyuter sa gitna!
Are you in college?	Nasa kolehiyo ka ba?			But maybe a problem doesn't have to be quiet so full of anguish if the solution is being understand accurately.	Subalit maaari naman na ang problema ay hindi na maging lubhang puno ng dalamhati kung pinag- isipan ang solusyon nito ng mabuti.			The second computer is broken!	Sira ang ikalawang kompyuter!
Would you like to hold a study session for checking homework answers?	Gusto mo bang magkaroon ng sesyon ng pag-aaral para manuri ng mga sagot sa takdang-aralin?			We need to think about saving nature as a whole complete system.	Kailangan nating isipin ang kaligtasan ng kalikasan bilang isang systema.			The second computer on the left is broken!	Sira ang ikalawang kompyuter sa kaliwa!
How about we hold a study session to finish homework?	Paano kung magkaroon tayo ng sesyon ng pag-aaral para tapusin ang takdang-aralin?			She always has things planned out ahead of time.	Siya'y may mga bagay na nakaplano na ng maaga.			The second computer on the right is broken!	Sira ang ikalawang kompyuter sa kanan!
You are just going to copy my answers.	Gagayahin mo lang ang aking mga sagot.			Tears flowed in her eyes as she recalled the poor boy that helped her.	Bumuhos ang kanyang luha nang maalala ang lalaking mahirap na tumulong sa kanya.			The second computer in the middle is broken!	Sira ang ikalawang kompyuter sa gitna!
You are just going to copy my answers.	Gagayahin mo lang ang mga sagot ko.			I saw my future passing by the edge of cold winter.	Nakita ko ang ating hinaharap na dumadaan sa gilid ng taglamig			This second computer is broken!	Sira itong ikalawang kompyuter!
You are just going to copy my answers, aren't you?	Gagayahin mo lang ang aking mga sagot, hindi ba?			The whole world is different than yesterday	Ang buong mundo ay naiiba na kumpara noon.			That second computer is broken!	Sira iyong ikalawang kompyuter!
You are just going to copy my answers, aren't you?	Gagayahin mo lang ang mga sagot ko, hindi ba?			We are the children of our parents.	Tayo ay anak ng ating mga magulang			This second computer on the left is broken!	Sira itong ikalawang kompyuter sa kaliwa!
You will copy my answers.	Gagayahin mo ang mga sagot ko.			I can't be free from the misery.	Hindi ako makawala sa paghihirap na ito.			That second computer on the left is broken!	Sira iyong ikalawang kompyuter sa kaliwa!
You will copy my answers.	Gagayahin mo ang aking mga sagot.			My life is just a lie.	Ang aking pagkatao ay kasinungalingan lamang.			This second computer on the right is broken!	Sira itong ikalawang kompyuter sa kanan!
So let me copy your homework.	Kaya pakopyahin mo ako ng iyong takdang-aralin.			There is nothing wrong in saying the truth.	Walang mali sa pagsasabi ng totoo.			That second computer on the right is broken!	Sira iyong ikalawang kompyuter sa kanan!
Let me copy your homework.	Pakopyahin mo ako ng iyong takdang-aralin.			The portal was completely ruined.	Ang portal ay ganap na nawasak.			This second computer in the middle is broken!	Sira itong ikalawang kompyuter sa gitna!
You can copy them but if you do not do the homework yourself, you will fail the test after vacation.	Pwede mong kopyahin ang mga ito pero kung hindi mo gagawin ang takdang-aralin ng sarili mo, babagsak ka sa pagsusulit pagkatapos ng bakasyon.			I would rather eat than sacrifice.	Mas gugustuhin ko pang kumain kaysa magsakripisyo.			That second computer in the middle is broken!	Sira iyong ikalawang kompyuter sa gitna!
At least pretend to be guilty.	Magkunwari ka man lang na may sala.			Say something I'm giving up on you.	Sabihin mo kung anong makakapagsuko sa akin sa iyo.			The third computer is broken!	Sira ang ikatlong kompyuter!
Are you here to study?	Nandito ka ba para mag-aral?			What is beauty if your brain is empty?	Aanhin ang iyong kagandahan kung ang utak mo'y walang laman.			The third computer on the left is broken!	Sira ang ikatlong kompyuter sa kaliwa!
Are you also here to study?	Nandito ka rin ba para mag-aral?			What is knowledge if your face is damage?	Aanhin ang katalinuhan kung pangit ang iyong kabuuan?			The third computer on the right is broken!	Sira ang ikatlong kompyuter sa kanan!
No, she is just copying.	Hindi, kumokopya lang siya.			I want to hold you before you disppear.	Gusto kitang hawakan bago ka mawala.			The third computer in the middle is broken!	Sira ang ikatlong kompyuter sa gitna!
What were you doing during vacation?	Ano ang iyong ginagawa habang bakasyon?			I'll never be sorry for liking you.	Hindi ako kailanman magsisisi sa pagkagusto sa iyo.			This third computer is broken!	Sira itong ikatlong kompyuter!
I wanted to do everything as planned.	Gusto kong gawin lahat ayon sa plano.			Nature is life .	Ang kalikasan ay buhay.			That third computer is broken!	Sira iyong ikatlong kompyuter!
She ended up doing it herself.	Natapos ito na ginagawa niya sa sarili niya.			We should not damage everything.	Huwag nating sirain ang lahat.			This third computer on the left is broken!	Sira itong ikatlong kompyuter sa kaliwa!
I guess she is still a hardworking girl.	Siguro ay siya ay isa pa ring nagsusumikap na babae.			When you stop growing, you'll start dying.	Sa pagtigil ng iyong paglaki, nag sisimula ka ng mamatay.			That third computer on the left is broken!	Sira iyong ikatlong kompyuter sa kaliwa!
But her accuracy is too much for me to bear.	Ngunit ang kanyang katumpakan ay sobra para aking makayanan.			Don't cry because it's over, smile because it happened.	Huwag kang umiyak kasi natapos na, ngumiti ka kasi nangyari iyon.			This third computer on the right is broken!	Sira itong ikatlong kompyuter sa kanan!
But her accuracy is too much for me to bear.	Pero ang kanyang katumpakan ay sobra para aking makayanan.			Death is easy, but leaving everything behind is not.	Ang pagpanaw ay madali ngunit ang pag iwan sa lahat ay hindi.			That third computer on the right is broken!	Sira iyong ikatlong kompyuter sa kanan!
Did you all have a fun vacation?	Lahat ba kayo ay nagkaroon ng masayang bakasyon?			Here we go again, when will you learn?	Heto na naman tayo, kalian ka ba matututo?			This third computer in the middle is broken!	Sira itong ikatlong kompyuter sa gitna!
You had a bunch of homework, and a test right after vacation.	Mayroon kayong maraming takdang-aralin, at pagsusulit pagkatapos ng bakasyon.			When you lose, learn to accept.	Kapag natalo ka, matutong tumanggap.			That third computer in the middle is broken!	Sira iyong ikatlong kompyuter sa gitna!
So you could not have been having fun the whole time.	Kaya hindi kaya maaaring nagsaya buong oras.			Loving isn't tiring.	Hindi nakakapagod magmahal.			The fourth computer is broken!	Sira ang ikaapat na kompyuter!
We are leaving.	Aalis kami.			Forgive and forget.	Magpatawad at lumimot.			The fourth computer on the left is broken!	Sira ang ikaapat na kompyuter sa kaliwa!
Why is your bag so full?	Bakit puno ang iyong bag?			I'm gonna pick up the pieces and build a lego house.	Pupulutin ko ang mga piraso at magtatayo ako ng lego na bahay.			The fourth computer on the right is broken!	Sira ang ikaapat na kompyuter sa kanan!
Why is your bag so full?	Bakit puno ang bag mo?			Forget about the one who caused your pain.	Kalimutan mo ang taong nakakasakit sa iyo.			The fourth computer in the middle is broken!	Sira ang ikaapat na kompyuter sa gitna!
Tests start tomorrow so I am bringing home all my books.	Magsisimula ang mga pagsusulit bukas kaya iuuwi ko ang mga libro ko.			Mybe, not every love stories end in happily ever after.	Siguro, hindi lahat ng kwento tungkol sa pagmamahal ay nagtatapos na masaya.			This fourth computer is broken!	Sira itong ikaapat na kompyuter!
Tests start tomorrow so I am bringing home all my books.	Magsisimula ang mga pagsusulit bukas kaya iuuwi ko ang aking mga libro.			It hurts when the person you love, forgot what you had.	Masakit kung kinalimutan ng taong mahal mo ang kung anong meron kayo.			That fourth computer is broken!	Sira iyong ikaapat na kompyuter!
You should not wait until the day before the test to take your books home.	Hindi mo dapat hintayin hanggang sa araw bago ang pagsusulit para iuwi ang mga aklat mo.			I fought for a love that wasn't worth the fight.	Lumaban ako para sa pagmamahal na hindi karapatdapat ipaglaban.			This fourth computer on the left is broken!	Sira itong ikaapat na kompyuter sa kaliwa!
You should not wait until the day before the test to take your books home.	Hindi mo dapat hintayin hanggang sa araw bago ang pagsusulit para iuwi ang iyong mga libro.			She drinks coffee every morning.	Umiinom siya ng kape tuwing umaga.			That fourth computer on the left is broken!	Sira iyong ikaapat na kompyuter sa kaliwa!
But this is always how I do it.	Pero ganito ko lagi ito ginagawa.			She killed he own father.	Pinatay niya ang sarili niyang ama.			This fourth computer on the right is broken!	Sira itong ikaapat na kompyuter sa kanan!
